id,female,region,academic_qual,dob,age,numchild
8097,1,yorkshire & humber,Degree +,1954,37,2
8098,1,yorkshire & humber,GCSE/CSE/OLevel,1949,41,1
8099,0,yorkshire & humber,ALevel,1950,41,1
8100,0,yorkshire & humber,NA,1974,17,1
8101,0,yorkshire & humber,None,1939,52,0
8102,1,yorkshire & humber,GCSE/CSE/OLevel,1940,51,0
8103,1,yorkshire & humber,None,1913,78,0
8104,0,yorkshire & humber,Degree +,1956,35,3
8105,1,yorkshire & humber,GCSE/CSE/OLevel,1958,33,3
8106,1,north east,ALevel,1964,27,0
8107,0,north east,None,1951,40,1
8108,1,north east,None,1954,37,1
8109,1,north east,None,1975,16,1
8110,1,north east,Degree +,1938,53,0
8111,0,north east,Degree +,1932,58,0
8112,1,north east,GCSE/CSE/OLevel,1944,47,0
8113,0,north east,Degree +,1969,22,0
8114,0,north east,ALevel,1973,18,0
8115,1,north east,None,1905,85,0
8116,1,north east,GCSE/CSE/OLevel,1950,41,0
8117,1,north east,Degree +,1918,73,0
8118,0,north east,Degree +,1945,46,0
8119,0,north east,GCSE/CSE/OLevel,1946,45,1
8120,1,north east,GCSE/CSE/OLevel,1951,40,1
8121,1,north east,GCSE/CSE/OLevel,1947,44,0
8122,1,north east,ALevel,1961,30,0
8123,1,north east,Degree +,1957,33,0
8124,0,north east,Degree +,1954,37,0
8125,1,north east,None,1913,78,0
8126,1,north east,None,1915,76,0
8127,1,north east,Degree +,1939,52,0
8128,0,north east,Degree +,1941,50,0
8129,0,north east,NA,1907,84,0
8130,1,north east,None,1903,88,0
8131,1,north east,None,1910,81,0
8132,1,north east,GCSE/CSE/OLevel,1959,32,0
8133,0,north east,None,1955,36,0
8134,0,north east,None,1943,48,1
8135,1,north east,GCSE/CSE/OLevel,1948,43,1
8136,0,north east,Degree +,1952,39,2
8137,1,north east,Degree +,1957,35,2
8138,0,north east,Degree +,1939,52,0
8139,1,north east,GCSE/CSE/OLevel,1940,51,0
8140,0,north east,Degree +,1968,23,0
8141,1,north east,Degree +,1970,21,0
8142,0,north east,None,1912,79,0
8143,1,north east,NA,1915,76,0
8144,1,north east,None,1903,88,0
8145,0,north east,None,1909,82,0
8146,0,north east,None,1973,17,0
8147,0,north east,None,1969,22,0
8148,0,north east,None,1965,26,0
8149,0,north east,None,1969,22,0
8150,0,north east,GCSE/CSE/OLevel,1966,25,0
8151,1,north east,GCSE/CSE/OLevel,1969,22,0
8152,0,north east,None,1927,64,0
8153,1,north east,None,1930,61,0
8154,1,north east,None,1948,43,0
8155,0,north east,GCSE/CSE/OLevel,1972,19,0
8156,1,north east,NA,1969,22,0
8157,1,north east,Degree +,1966,25,0
8158,1,north east,GCSE/CSE/OLevel,1932,59,0
8159,0,north east,None,1928,63,0
8160,1,north east,None,1938,52,0
8161,0,north east,ALevel,1954,37,2
8162,1,north east,GCSE/CSE/OLevel,1959,32,2
8163,1,north east,None,1913,78,0
8164,0,north east,GCSE/CSE/OLevel,1960,31,2
8165,1,north east,None,1965,25,2
8166,0,north east,GCSE/CSE/OLevel,1965,26,0
8167,1,north east,GCSE/CSE/OLevel,1966,25,0
8168,1,north east,None,1913,78,0
8169,0,north east,None,1925,66,0
8170,1,north east,None,1925,66,0
8171,1,north east,None,1912,78,0
8172,0,north east,None,1914,77,0
8173,1,north east,None,1921,70,0
8174,0,north east,Degree +,1909,82,0
8175,0,north east,None,1929,62,0
8176,1,north east,Degree +,1933,58,0
8177,0,north east,None,1931,60,0
8178,1,north east,None,1934,57,0
8179,0,north east,None,1934,57,0
8180,1,north east,None,1941,50,0
8181,0,north east,Degree +,1950,41,1
8182,1,north east,ALevel,1952,39,1
8183,0,north east,GCSE/CSE/OLevel,1972,18,1
8184,1,north east,None,1922,68,0
8185,0,north east,GCSE/CSE/OLevel,1966,25,0
8186,1,north east,GCSE/CSE/OLevel,1971,20,0
8187,0,north east,ALevel,1946,44,1
8188,1,north east,ALevel,1951,40,1
8189,0,north east,None,1933,58,0
8190,1,north east,None,1941,50,0
8191,0,north east,ALevel,1963,28,0
8192,0,north east,ALevel,1959,32,0
8193,0,north east,None,1967,24,0
8194,0,north east,GCSE/CSE/OLevel,1967,24,0
8195,1,north east,None,1956,35,0
8196,1,north east,Degree +,1959,32,0
8197,0,north east,GCSE/CSE/OLevel,1922,69,0
8198,1,north east,GCSE/CSE/OLevel,1925,66,0
8199,1,north east,None,1946,45,1
8200,0,north east,GCSE/CSE/OLevel,1975,16,1
8201,1,north east,GCSE/CSE/OLevel,1958,33,3
8202,0,north east,None,1922,69,0
8203,1,north east,None,1931,60,0
8204,1,north east,None,1940,51,1
8205,0,north east,ALevel,1944,47,1
8206,0,north east,ALevel,1972,19,1
8207,0,north east,GCSE/CSE/OLevel,1974,17,1
8208,1,north east,ALevel,1968,23,0
8209,0,north east,ALevel,1969,23,0
8210,1,north east,ALevel,1969,22,0
8211,0,north east,ALevel,1970,21,0
8212,1,north east,ALevel,1968,23,0
8213,0,north east,ALevel,1970,21,0
8214,1,north east,ALevel,1969,22,0
8215,0,north east,Degree +,1960,31,0
8216,1,north east,Degree +,1961,30,0
8217,1,north east,Degree +,1947,44,1
8218,0,north east,Degree +,1965,26,0
8219,1,north east,Degree +,1965,26,0
8220,0,north east,None,1926,64,0
8221,1,north east,None,1932,59,0
8222,0,north east,None,1957,34,1
8223,1,north east,None,1957,34,1
8224,1,north east,GCSE/CSE/OLevel,1964,26,0
8225,0,north east,ALevel,1965,26,0
8226,1,north east,Degree +,1952,39,2
8227,1,north east,None,1907,84,0
8228,1,north east,None,1910,81,0
8229,0,north east,None,1955,36,3
8230,1,north east,GCSE/CSE/OLevel,1956,35,3
8231,1,north east,None,1910,81,0
8232,1,north east,None,1943,48,0
8233,1,north east,None,1939,52,0
8234,0,north east,ALevel,1945,46,0
8235,1,north east,GCSE/CSE/OLevel,1950,41,1
8236,0,north east,GCSE/CSE/OLevel,1949,42,1
8237,1,north east,None,1910,81,0
8238,0,north east,None,1925,66,0
8239,1,north east,None,1940,51,0
8240,0,north east,None,1934,57,0
8241,0,north east,NA,1913,78,0
8242,1,north east,GCSE/CSE/OLevel,1965,26,0
8243,1,north east,None,1954,37,0
8244,1,north east,None,1954,37,0
8245,1,north east,None,1915,75,0
8246,0,north east,NA,1911,80,0
8247,1,north east,Degree +,1959,32,0
8248,0,north east,ALevel,1956,35,0
8249,1,north east,GCSE/CSE/OLevel,1940,51,0
